TITLE,DESCRIPTION,PRICE,CURRENCY_CODE,QUANTITY,TAGS,MATERIALS,IMAGE1,IMAGE2,IMAGE3,IMAGE4,IMAGE5,IMAGE6,IMAGE7,IMAGE8,IMAGE9,IMAGE10,VARIATION1TYPE,VARIATION1NAME,VARIATION1VALUES,VARIATION2TYPE,VARIATION2NAME,VARIATION2VALUES,SKU
"Pearl Ring, Promise Ring, Wire Wrapped Ring, Light Creamrose Swarovski Pearl, Boho Ring, Gift For Her, June Birthstone Ring","Pearl Ring, Promise Ring, Wire Wrapped Ring, Light Creamrose Swarovski Pearl, Boho Ring, Gift For Her, June Birthstone Ring

A stunning handmade wire wrapped ring made with an 8mm Light Creamrose Swarovski elements pearl,  and non tarnish silver copper wire.

It has been wrapped with 20g wire

Please select size required from drop down menu.  I can make these rings from US sizes 5 to 13 including half sizes.

UK customers, please select size from drop down menu and if you are unsure of your size please contact me.

A unique gift for a June birthday, bridesmaids, sisters, friends, or a promise ring for somebody special.

I can make custom orders, so please contact me with your ideas or requirements.

Presented in an organza bag.

Pearls symbolize feminine wisdom, purity, innocence and faith. They have also been known to represent the moon and the water which help to balance the emotions.",10,GBP,2,"Wire_Wrapped_Ring,Statement_Ring,Gift_For_Her,Bridesmaid_Gift,Pearl_Ring,Swarovski_Pearl,Handmade_Wire_Ring,June_Birthstone,June_Birthstone_Ring,Promise_Ring,Creamrose_Pearl,Boho_Ring,Mother's_Day_Gift","Pearl,Silver",https://i.etsystatic.com/5329957/r/il/fdb5c4/1561986906/il_fullxfull.1561986906_k8lj.jpg,https://i.etsystatic.com/5329957/r/il/ee967a/1609442447/il_fullxfull.1609442447_oj4o.jpg,https://i.etsystatic.com/5329957/r/il/273be0/1609442625/il_fullxfull.1609442625_n3sa.jpg,https://i.etsystatic.com/5329957/r/il/c0f64b/1609442863/il_fullxfull.1609442863_71tn.jpg,https://i.etsystatic.com/5329957/r/il/3fcce4/1561987962/il_fullxfull.1561987962_10xi.jpg,https://i.etsystatic.com/5329957/r/il/b7ad81/1561988192/il_fullxfull.1561988192_2t9m.jpg,,,,,"Ring size","Ring size","5,5 1/2,6,6 1/2,7,7 1/2,8,8 1/2,9,9 1/2,10,10 1/2,11,11 1/2,12,12 1/2,13",,,,
"Pink Moonstone Ring, Adjustable, Vintage Cabochon, Statement Ring, Bridesmaid Gift, Birthday Gift, Gift For Her, Graduation Gift, Pink Ring","Pink Moonstone Ring, Adjustable, Vintage Cabochon, Statement Ring, Bridesmaid Gift, Birthday Gift, Gift For Her, Graduation Gift, Pink Ring

This gorgeous statement ring is handmade with a pink vintage glass moonstone effect cabochon 14x10mm and an adjustable silver plated brass split shank ring base.

Photos have been enlarged to show close up details.

The cabochon is made from glass, has a beautiful sheen (and is very very pretty) and is not a real gemstone.

The picture does not do the ring justice.

Find me on Facebook :
https://www.facebook.com/saorsajewelry

Follow me on Instagram :
https://www.instagram.com/saorsajewelleryUK",10,GBP,3,"Moonstone_Ring,Statement_Ring,Moonstone_jewelry,Bridesmaid_Gift,Birthday_Gift,Graduation_Gifts,Gift_For_Her,Adjustable_Ring,Pink_Moonstone_Ring,Vintage_Cabochon,Pink_Opal_Ring,Pink_Ring,Gifts_For_Girls",Silver,https://i.etsystatic.com/5329957/r/il/87a179/2379989479/il_fullxfull.2379989479_ptzg.jpg,https://i.etsystatic.com/5329957/r/il/328ec1/2332384312/il_fullxfull.2332384312_2nfj.jpg,https://i.etsystatic.com/5329957/r/il/ede4dc/2379976139/il_fullxfull.2379976139_4ejk.jpg,https://i.etsystatic.com/5329957/r/il/e396ac/2332384128/il_fullxfull.2332384128_hu5w.jpg,https://i.etsystatic.com/5329957/r/il/a57a3f/2379976159/il_fullxfull.2379976159_d5yb.jpg,https://i.etsystatic.com/5329957/r/il/945547/2379976169/il_fullxfull.2379976169_oqne.jpg,https://i.etsystatic.com/5329957/r/il/854f38/2379976023/il_fullxfull.2379976023_1pa1.jpg,,,,,,,,,,
"Natural Ametrine Ring, Wire Wrapped Ring, Statement Ring, Rustic Jewellery, Large Stone Ring, Gift For Her, Promise Ring, Boho, Balancing","Natural Ametrine Ring, Wire Wrapped Ring, Statement Ring, Rustic Jewellery, Large Stone Ring, Gift For Her, Promise Ring, Boho, Balancing Stone.

A stunning large natural Ametrine gemstone approx 12x10mm hand wrapped with Sterling Silver Filled Wire 99.5% purity.

Raw gemstones are naturally rough, unfinished, with pits and inclusions, and due to the natural composition of these stones no two are ever the same.  The one you will receive will be the one on the picture. 

All photos have been enlarged to show close up details. 

Please check out the ring size charts the in the photos to help you choose the correct size of ring.  If you are unsure of your ring size please see chart in the photos for mearuring instructions.  I can make these rings from US sizes 5 to 13 including half sizes.

Ametrine calms the mind by clearing stress and tension from the head.  Balances and soothes emotions and relieves depression.  

Ametrine overcomes prejudice by enhancing compatibility and acceptance of others.  It stimulates creativity and supports taking control of one’s own life.  

Ametrine instigates change and eases transition, it strengthens concentration, bringing clarity, harmonising perception and action.  

A unique gift for somebody special

I can make custom orders, so please contact me with your ideas or requirements.

Presented in a gift box with gemstone information.

Find me on Facebook :
https://www.facebook.com/saorsajewelry

Follow me on Instagram :
https://www.instagram.com/saorsajewelleryUK",13,GBP,1,"wire_wrapped_ring,statement_ring,rustic_ring,gift_for_her,birthday_gift,Promise_Ring,Ametrine_Ring,Sterling_Silver_Ring,Raw_Gemstone_Ring,Lilac_Stone_Ring,Boho_Wire_Ring,Large_Stone_Ring,Raw_Ametrine_Stone","Ametrine,Silver",https://i.etsystatic.com/5329957/r/il/357dd3/2379784967/il_fullxfull.2379784967_iqtq.jpg,https://i.etsystatic.com/5329957/r/il/9ff4ee/2332192050/il_fullxfull.2332192050_8wsn.jpg,https://i.etsystatic.com/5329957/r/il/a12250/2332191536/il_fullxfull.2332191536_i0hh.jpg,https://i.etsystatic.com/5329957/r/il/f9900b/2332191352/il_fullxfull.2332191352_kuhh.jpg,https://i.etsystatic.com/5329957/r/il/6d1660/2332191640/il_fullxfull.2332191640_tkwz.jpg,https://i.etsystatic.com/5329957/r/il/2dc482/2379784561/il_fullxfull.2379784561_t40v.jpg,https://i.etsystatic.com/5329957/r/il/6165f8/2332184178/il_fullxfull.2332184178_f75n.jpg,https://i.etsystatic.com/5329957/r/il/e6aa45/2332184200/il_fullxfull.2332184200_i80b.jpg,https://i.etsystatic.com/5329957/r/il/e9cdef/2455743685/il_fullxfull.2455743685_e618.jpg,https://i.etsystatic.com/5329957/r/il/d396a9/2408114564/il_fullxfull.2408114564_jy3o.jpg,"Ring size","Ring size","5,5 1/2,6,6 1/2,7,7 1/2,8,8 1/2,9,9 1/2,10,10 1/2,11,11 1/2,12,12 1/2,13",,,,
"Olive Crystal Ring, Wire Wrapped Ring, Messy Wire Ring, Gift For Her, Boho Ring, Statement Ring, Silver Ring, Green Ring, Birthday Gift","Olive Crystal Ring, Wire Wrapped Ring, Messy Wire Ring, Gift For Her, Boho Ring, Statement Ring, Silver Ring, Green Ring, Birthday Gift

A stunning handmade messy wire wrapped ring made with a 10mm olive firepolished crystal bead, and silver plated non tarnish Wire

All photos have been enlarged to show close up details. 

Please check out the ring size charts the in the photos to help you choose the correct size of ring.  If you are unsure of your ring size please see chart in the photos for mearuring instructions.  I can make these rings from US sizes 5 to 13 including half sizes.

A unique gift for a birthday, bridesmaids, sisters, friends, or a promise ring for somebody special.

I can make custom orders, so please contact me with your ideas or requirements.

Presented in an organza bag.",8,GBP,2,"Wire_Wrapped_Ring,Gift_For_Her,Handmade_Wire_Ring,Promise_Ring,Boho_Ring,Birthday_Gift,Statement_Ring,Messy_Wire_Ring,Bridesmaid_Gift,Olive_Crystal_Ring,Green_Crystal_Ring,Silver_Ring,Prom_Jewelry",Copper,https://i.etsystatic.com/5329957/r/il/b7f663/2377195125/il_fullxfull.2377195125_rb5n.jpg,https://i.etsystatic.com/5329957/r/il/ffc480/2329605572/il_fullxfull.2329605572_povc.jpg,https://i.etsystatic.com/5329957/r/il/811cd5/2329605592/il_fullxfull.2329605592_ovlm.jpg,https://i.etsystatic.com/5329957/r/il/85d5c4/2329605686/il_fullxfull.2329605686_6ohc.jpg,https://i.etsystatic.com/5329957/r/il/efd9be/2329605698/il_fullxfull.2329605698_5fha.jpg,https://i.etsystatic.com/5329957/r/il/537f60/2377195215/il_fullxfull.2377195215_clls.jpg,https://i.etsystatic.com/5329957/r/il/9c0279/2329605822/il_fullxfull.2329605822_71lb.jpg,https://i.etsystatic.com/5329957/r/il/8f1e6c/2329609144/il_fullxfull.2329609144_ig0i.jpg,https://i.etsystatic.com/5329957/r/il/c9b9ba/2408119052/il_fullxfull.2408119052_ft8m.jpg,https://i.etsystatic.com/5329957/r/il/09226c/2455748235/il_fullxfull.2455748235_a7p2.jpg,"Ring size","Ring size","5,5 1/2,6,6 1/2,7,7 1/2,8,8 1/2,9,9 1/2,10,10 1/2,11,11 1/2,12,12 1/2,13",,,,
"Black Choker Necklace, Tree of Life Choker, Boho Choker, Yoga, Tree of Life Necklace, Black Leather Choker, Boho Necklace, Yoga Jewelry","Tree of Life Choker, Boho Choker, Yoga Necklace, Tree of Life Necklace, Black Leather Choker, Boho Necklace, Yoga Jewelry, Yoga Gift

Handcrafted With 2mm Black Leather Cord, Antique Silver Plated Tree of Life Charm

Finished With a Silver Plated Lobster Clasp & 3"" Extender Chain With Glass Pearl Drop

Please Choose Length Required - The Length You Choose Should Be The Exact Size of Your Neck.  The Extender Allows For Additional Length    (Can Be Made To Fit Any Size Just Select From Drop Down Menu)

If you would prefer a different charm please make your selection from the drop down menu, and choose either Om, Lotus or Tree of Life Charm 

Find me on Facebook :
https://www.facebook.com/saorsajewelry

Follow me on Instagram :
https://www.instagram.com/saorsajewelleryUK",8.5,GBP,2,"Yoga_Necklace,Yoga_Jewelry,Black_Choker,Black_Leather_Choker,Leather_Choker,Tree_of_Life_Choker,Tree_of_Life_Jewelry,Tree_Life_Necklace,Choker_Necklace,Birthday_Gift_,Gift_For_Her_,Meaningful_Jewelry_,Gift_For_Mother_","Silver Plated Findings,Antique Silver Plated Charm,Black Leather Cord,Antique Silver Plated Tree of Life Charm",https://i.etsystatic.com/5329957/r/il/64122e/949969746/il_fullxfull.949969746_rtec.jpg,https://i.etsystatic.com/5329957/r/il/eae784/996515933/il_fullxfull.996515933_jaqy.jpg,https://i.etsystatic.com/5329957/r/il/95bcd3/949969932/il_fullxfull.949969932_j1w9.jpg,https://i.etsystatic.com/5329957/r/il/15b634/949937406/il_fullxfull.949937406_blx5.jpg,,,,,,,Length,"Necklace length","11,11.5,12,12.5,13,13.5,14,14.5,15","Custom Property",Charm,"Om,Lotus,Tree of Life",
"Amethyst Ring, Wire Wrapped Ring, Silver Ring, February Birthstone, Statement Ring, Gift For Her, Birthday Gift, Bridesmaid Gifts","Amethyst Ring, Wire Wrapped Ring, Promise Ring, February Birthstone, Statement Ring, Gift For Her, Silver Ring, Anxiety Gemstone, Birthday Gift

A stunning Amethyst ring, handmade and wire wrapped with an 8mm amethyst gemstone bead and silver filled wire, makes a stunning cocktail ring.

Please select size required from drop down menu.  I can make these rings from US sizes 5 to 13 including half sizes.

UK customers, please select size from drop down menu and if you are unsure of your size please contact me.

A unique gift for a February birthday, bridesmaids, sisters, friends, or a promise ring for somebody special.

I can make custom orders, so please contact me with your ideas or requirements.

Presented in an organza bag with gemstone information.

Amethyst is a meditative and calming stone which works in the emotional, spiritual, and physical planes to provide calm, balance, patience, and peace. Amethyst energy stones repel negative energy and attract positive energy. It is a gemstone of spiritual protection that will help guide the wearer on their divine spiritual path.  

Amethyst is a gentle stone that helps to open and active the third eye chakra, the energy center associated with your mind. By infusing your head space with peaceful and relaxing energy, this stone works to clear away any chaotic, worried, or anxiety thoughts. With a clear mind, you can move through any stressful situations with a sense of peace and calm.",12,GBP,2,"Amethyst_Ring,Wire_Wrapped_Ring,Statement_Ring,Gift_For_Her,Bridesmaid_Gift,Birthday_Gift,Promise_Ring,February_Birthstone,Birthstone_Ring,Handmade_Wire_Ring,Silver_Wire_Ring,Anxiety_Gemstone,Purple_Stone_Ring","Amethyst,Silver",https://i.etsystatic.com/5329957/r/il/a95dab/2405532139/il_fullxfull.2405532139_4lvp.jpg,https://i.etsystatic.com/5329957/r/il/9fb1e0/2357933434/il_fullxfull.2357933434_2uyg.jpg,https://i.etsystatic.com/5329957/r/il/06db21/2357933438/il_fullxfull.2357933438_fpah.jpg,https://i.etsystatic.com/5329957/r/il/fd0a43/2405532133/il_fullxfull.2405532133_2mw4.jpg,https://i.etsystatic.com/5329957/r/il/74d345/2405532157/il_fullxfull.2405532157_iuys.jpg,https://i.etsystatic.com/5329957/r/il/456c18/2405532167/il_fullxfull.2405532167_cwn8.jpg,https://i.etsystatic.com/5329957/r/il/195b74/2405532153/il_fullxfull.2405532153_oj26.jpg,https://i.etsystatic.com/5329957/r/il/ba2c89/2435518946/il_fullxfull.2435518946_ejl7.jpg,https://i.etsystatic.com/5329957/r/il/858c3c/2435519264/il_fullxfull.2435519264_2waw.jpg,,"Ring size","Ring size","5,5 1/2,6,6 1/2,7,7 1/2,8,8 1/2,9,9 1/2,10,10 1/2,11,11 1/2,12,12 1/2,13",,,,
"Black Onyx Ring, Wire Wrapped Ring, Large Oval Ring, Brass Ring, Statement Ring, Messy Wire Ring, Boho, Birthday Gift, Graduation Gift","Black Onyx Ring, Wire Wrapped Ring, Large Oval Ring, Brass Ring, Statement Ring, Messy Wire Ring, Boho, Birthday Gift, Graduation Gift

A stunning handmade wire wrapped ring made with a genuine Black Onyx gemstone approx 20x15mm, and Brass Non Tarnish Wire. 

All photos have been enlarged to show close up details 

This ring can also be made in Silver Plated Wire, Gunmetal Grey Plated Wire, Rose Gold Plated Wire, or Silver Filled Wire 99.5% Purity.

All photos have been enlarged to show close up details. 

My ring sizes are listed in US sizes, but I can easily convert them from UK or EU sizes.
Please check out the ring size charts the in the photos to help you choose the correct size of ring, and for measuring instructions.  If you are unsure of your size, please send me a message before you placing an order.

I can make these rings from US sizes 5 to 13 including half sizes.

A unique gift for birthdays, partners, bridesmaids, sisters, mothers, friends, graduation, or a promise ring for somebody special.

I can make custom orders, so please contact me with your ideas or requirements.

Beautifully presented in an organza bag with gemstone information, ready to give as a gift.

A powerful protection stone, Black Onyx absorbs and transforms negative energy, and helps to prevent the drain of personal energy. Black Onyx aids the development of emotional and physical strength and stamina, especially when support is needed during times of stress, confusion or grief. Black Onyx is wonderful for meditation and dreaming. Black Onyx encourages happiness, good fortune, and fosters wise decision-making.

Find me on Facebook :
https://www.facebook.com/saorsajewelry

Follow me on Instagram :
https://www.instagram.com/saorsajewelleryUK",12,GBP,2,"Wire_Wrapped_Ring,Gift_For_Her,Handmade_Wire_Ring,Boho_Ring,Protection_Gemstones,Black_Onyx_Oval_Ring,Large_Oval_Ring,Black_Stone_Ring,Messy_Wire_Ring,Brass_Wire_Rings,Statement_Ring,Cocktail_Ring,Gifts_For_Girls","Onyx,Stone,Brass",https://i.etsystatic.com/5329957/r/il/75f461/2320925802/il_fullxfull.2320925802_hxk5.jpg,https://i.etsystatic.com/5329957/r/il/5568d8/2320928844/il_fullxfull.2320928844_q9yu.jpg,https://i.etsystatic.com/5329957/r/il/ee8c6d/2320924534/il_fullxfull.2320924534_bvck.jpg,https://i.etsystatic.com/5329957/r/il/f5c8dd/2320927702/il_fullxfull.2320927702_fiv9.jpg,https://i.etsystatic.com/5329957/r/il/d6dcc7/2320927398/il_fullxfull.2320927398_b370.jpg,https://i.etsystatic.com/5329957/r/il/a7d842/2320928172/il_fullxfull.2320928172_k15w.jpg,https://i.etsystatic.com/5329957/r/il/9444a3/2320931384/il_fullxfull.2320931384_brbt.jpg,https://i.etsystatic.com/5329957/r/il/8f6c7d/2408086922/il_fullxfull.2408086922_q40y.jpg,https://i.etsystatic.com/5329957/r/il/06db4b/2408087036/il_fullxfull.2408087036_hcww.jpg,,"Ring size","Ring size","5,5 1/2,6,6 1/2,7,7 1/2,8,8 1/2,9,9 1/2,10,10 1/2,11,11 1/2,12,12 1/2,13",Style,Style,"Brass Plated Wire,Silver Plated Wire,Gunmetal Grey Plated,Rose Gold Plated,Silver Filled Wire",
"White Rose Ring, Wire Wrapped Ring, Flower Ring, Silver Ring, Coral Rose Ring, Large Ring, Gift for Her, Birthday Gift, Graduation Gifts","White Rose Ring, Wire Wrapped Ring, Flower Ring, Silver Ring, Coral Rose Ring, Large Ring, Gift for Her, Birthday Gift, Graduation Gifts

A stunning handmade wire wrapped ring made with a large White Coral Rose approx 20mm, and Silver Plated Non Tarnish Wire. 

This ring can be made in Silver Plated Wire, Brass Plated Wire, Gunmetal Grey Plated Wire, Rose Gold Plated Wire, (all plated wires used are Non Tarnish), or Silver Filled Wire 99.5% Purity.

All photos have been enlarged to show close up details. 

Please check out the ring size charts the in the photos to help you choose the correct size of ring.  If you are unsure of your ring size please see chart in the photos for mearuring instructions.  I can make these rings from US sizes 5 to 13 including half sizes.

A unique gift for birthdays, partners, bridesmaids, sisters, mothers, friends, or a promise ring for somebody special.

I can make custom orders, so please contact me with your ideas or requirements.

Beautifully presented in an organza bag ready to give as a gift.

Find me on Facebook :
https://www.facebook.com/saorsajewelry

Follow me on Instagram :
https://www.instagram.com/saorsajewelleryUK",12,GBP,1,"Wire_Wrapped_Ring,Gift_For_Her,Handmade_Wire_Ring,Boho_Ring,Messy_Wire_Ring,Statement_Ring,Cocktail_Ring,Gifts_For_Girls,White_Rose_Ring,Coral_Rose_Ring,White_Flower_Ring,Boho_Bride_Jewelry,Boho_Wedding_Ring","Coral,Stone,Silver",https://i.etsystatic.com/5329957/r/il/7d742b/2321094584/il_fullxfull.2321094584_asii.jpg,https://i.etsystatic.com/5329957/r/il/259cf0/2368684071/il_fullxfull.2368684071_qov9.jpg,https://i.etsystatic.com/5329957/r/il/a164d7/2321094516/il_fullxfull.2321094516_7qhv.jpg,https://i.etsystatic.com/5329957/r/il/029e75/2368684241/il_fullxfull.2368684241_mqjo.jpg,https://i.etsystatic.com/5329957/r/il/14d9d5/2321094620/il_fullxfull.2321094620_7hyp.jpg,https://i.etsystatic.com/5329957/r/il/e76982/2368684443/il_fullxfull.2368684443_r3s3.jpg,https://i.etsystatic.com/5329957/r/il/f14d4b/2368684523/il_fullxfull.2368684523_mhj2.jpg,https://i.etsystatic.com/5329957/r/il/9c3d4e/2321094286/il_fullxfull.2321094286_mvh2.jpg,https://i.etsystatic.com/5329957/r/il/b1f3b5/2455748919/il_fullxfull.2455748919_bt4r.jpg,https://i.etsystatic.com/5329957/r/il/d15999/2455748999/il_fullxfull.2455748999_6kyd.jpg,"Ring size","Ring size","5,5 1/2,6,6 1/2,7,7 1/2,8,8 1/2,9,9 1/2,10,10 1/2,11,11 1/2,12,12 1/2,13",Style,Style,"Silver Plated Wire,Rose Gold Plated,Brass Plated Wire,Silver Filled Wire,Gunmetal Grey Wire",
"Chakra Necklace, Seven Chakra Gemstones, Yoga Jewelry, Gift For Her, Birthday Gift, Healing Energy Gifts, Yoga Necklace, Reiki Jewelry","Chakra Necklace, Seven Chakra Gemstones, Yoga Jewelry, Gift For Her, Birthday Gift, Healing Energy Gifts, Yoga Necklace, Reiki Jewelry 

Handmade With 8mm Semi-Precious Gemstone Beads in the Seven Chakra Colours:

Red Jade, Carnelian, Honey Jade, Green Aventurine, Blue Quartz, Blue Goldstone, Amethyst, Hematite Semi-Precious Gemstone Beads, Ornate Tibetan Silver Spacer Beads and a Tibetan Silver Om Charm, Finished With an Antique Silver Hook Fastener

Necklace Length - Please Select From Drop Down Menu

The Seven Chakras are the major energy centres within the human body. There are seven in total and they are:-

Root Chakra - (Red) Represents our foundation and feeling of being grounded.

Sacral Chakra - (Orange) Our connection and ability to accept others and new experiences.

Solar Plexus Chakra - (Yellow) Our ability to be confident and in-control of our lives.

Heart Chakra - (Green) Our ability to love.

Throat Chakra - (Blue) Our ability to communicate.

Third Eye Chakra - (Indigo) Our ability to focus on and see the big picture.

Crown Chakra - (Violet) The highest Chakra represents our ability to be fully connected spiritually.

When our chakras are healthy and glowing strongly we feel good. By wearing chakra jewelry or using chakra stones in healing we are giving focus to this state of balance. If we have good intention we may draw situations to us that help us to change and help our chakras to find or remain in balance.

Wear your bracelet to balance all 7 chakras in body, mind, and spirit, and infuse your own Chakra Balancing Affirmation.

Presented in an organza bag with seven chakra infornation and an affirmation gift card:- I am living in balance, connecting to the natural flow on energy grounded in my body.

Thank you for visiting my store

Namaste",23,GBP,2,"Chakra_Jewelry,Chakra_Balancing,Chakra_Energy_Stones,Seven_Chakra_Jewelry,Chakra_Necklace,Energy_Stones,Chakra_Gemstones,Healing_Crystals,Yoga_Necklace,Reiki_Jewelry,Healing_Energy,Gift_for_her,Yoga_Gifts","Gemstone,Crystal",https://i.etsystatic.com/5329957/r/il/c423a0/1949782729/il_fullxfull.1949782729_d2kl.jpg,https://i.etsystatic.com/5329957/r/il/2e8a8e/1902239368/il_fullxfull.1902239368_gzk4.jpg,https://i.etsystatic.com/5329957/r/il/0af4a9/1902239660/il_fullxfull.1902239660_o9ie.jpg,https://i.etsystatic.com/5329957/r/il/081a20/1902239948/il_fullxfull.1902239948_l9cc.jpg,https://i.etsystatic.com/5329957/r/il/3b68bc/1949783929/il_fullxfull.1949783929_4ly1.jpg,https://i.etsystatic.com/5329957/r/il/362621/1949784289/il_fullxfull.1949784289_mosi.jpg,https://i.etsystatic.com/5329957/r/il/bbf0bf/1949785549/il_fullxfull.1949785549_qzil.jpg,,,,Length,"Necklace length","16,18,20",,,,
"Moonstone Earrings, Bronze Earrings, Long Dangle Drop Earrings, Moon Goddess Jewelry, Moonstone Jewelry, Boho Earrings, Celestial Jewelry","Moonstone Earrings, Bronze Earrings, Long Dangle Drop Earrings, Moon Goddess Jewelry, Moonstone Jewelry, Boho Earrings, Celestial Jewelry 

Gorgeous moonstone earrings handmade with natural grey moonstone gemstone nuggets, antique bronze beautifully detailed crescent moon charms, and bronze plated kidney wires.

If you prefer fish hook earwires please contact me and I can change them for you.

A lovely gift for a friend or somebody special.  

Presented in an organza bag with gemstone information.

Moonstone is a stone of protection. It is a stone of calm and relief from emotional stress, and it is also associated with love of all kinds. It brings hope, enhances feminine energies, sensitivity, intuition, and psychic abilities. It is also said to bring strong energies of abundance to one's life. The moonstone is associated with the moon and was the stone of the goddess Diana. The most powerful time to use the moonstone is in a full moon. It is said if you give your lover a moonstone when the moon is full you will always have passion with each other. This is a particularly good gemstone for women. It is a good stone for young women or teenagers.

Moonstone helps to open up the heart chakra, allowing us to be more receptive and in touch with our inner feelings, like waves crashing on the beach, the push and pull of the tides, it assists with getting back into your own natural rhythm and discovering hidden treasures deep within the self. 

Because of its connection to the moon, this stone helps to soothe emotions during that time of the month. The Moonstone crystal healing properties are the best stones for balancing hormones and providing support during periods of hormonal change such as puberty or menopause.",10,GBP,1,"Moonstone_Earrings,Moon_Earrings,Moonstone_Jewelry,moon_jewelry,Healing_Gemstones,Long_Drop_Earrings,Boho_Earrings,Moon_Goddess_Jewelry,Celestial_Jewelry,Celestial_Earrings,Bronze_Earrings,Boho_Jewelry,Gift_for_her","Moonstone,Bronze",https://i.etsystatic.com/5329957/r/il/f8cac2/2418418790/il_fullxfull.2418418790_96nn.jpg,https://i.etsystatic.com/5329957/r/il/0db0a0/2418418824/il_fullxfull.2418418824_s3hv.jpg,https://i.etsystatic.com/5329957/r/il/b83ab4/2466043781/il_fullxfull.2466043781_hkal.jpg,https://i.etsystatic.com/5329957/r/il/329bb2/2418418912/il_fullxfull.2418418912_ixfp.jpg,,,,,,,,,,,,,
"Tree Agate Ring, Wire Wrapped Ring, Statement Ring, Oval Ring, Gift For Her, Large Ring, Gold Ring, Boho, Messy Wire Ring, Earthy Jewelry","Tree Agate Ring, Wire Wrapped Ring, Statement Ring, Oval Ring, Gift For Her, Large Ring, Gold Ring, Boho, Messy Wire Ring, Earthy Jewelry 

A stunning large oval Tree Agate  ring, handmade and wire wrapped with a Tree Agate gemstone bead 14x10mm and thick gold plated, non tarnish wire.

Due to the natural composition of these stones no two are ever the same.  The one you will receive will be of the same quality as the one in the photos however the pattern or markings may differ. 

All photos have been enlarged to show close up details.

Please check out the ring size charts the in the photos to help you choose the correct size of ring. If you are unsure of your ring size please see chart in the photos for mearuring instructions. I can make these rings from US sizes 5 to 13 including half sizes.

A unique gift for a birthday, bridesmaids, sisters, friends, or for somebody special.

I can make custom orders, so please contact me with your ideas or requirements.

Tree Agate is a wonderful nature stone. Having a deep connection to nature, the Devic Realms, and the Green People of the forest, Tree Agate enhances your rapport with all forms of botany and agriculture. This stone is very useful when wishing to connect to spirits in nature – fairies, sprites, devas, and the greenman, just to name a few. 

Tree Agate is an effective Earth and enviromental healer. Ihelps you to feel strong, safe, and secure when going through challenges in life, protecting you against negative energies. It can help understanding of karma during meditation. Use this stone to help you feel planted to the earth, connected to nature, and in touch with the different dimensions on Mother Earth. 

Presented in an organza bag with gemstone information.

Find me on Facebook :
https://www.facebook.com/saorsajewelry

Follow me on Instagram :
https://www.instagram.com/saorsajewelleryUK",12,GBP,2,"Wire_Wrapped_Ring,Statement_Ring,Gift_For_Her,Birthday_Gift,Handmade_Wire_Ring,Gold_Ring,Large_Ring,Oval_Ring,Messy_Wire_Ring,Boho_Ring,Earthy_Jewelry,Large_Oval_Ring,Tree_Agate_Ring",Gold,https://i.etsystatic.com/5329957/r/il/469a2e/2342591973/il_fullxfull.2342591973_2kwi.jpg,https://i.etsystatic.com/5329957/r/il/48ac5d/2343320795/il_fullxfull.2343320795_am2r.jpg,https://i.etsystatic.com/5329957/r/il/70c4a8/2294984228/il_fullxfull.2294984228_qfic.jpg,https://i.etsystatic.com/5329957/r/il/df7015/2342593141/il_fullxfull.2342593141_oc5a.jpg,https://i.etsystatic.com/5329957/r/il/968239/2294981576/il_fullxfull.2294981576_eyi2.jpg,https://i.etsystatic.com/5329957/r/il/d67ef6/2342594105/il_fullxfull.2342594105_mzbx.jpg,https://i.etsystatic.com/5329957/r/il/f87a11/2342595031/il_fullxfull.2342595031_t8oz.jpg,https://i.etsystatic.com/5329957/r/il/977fa0/2342590261/il_fullxfull.2342590261_4bcg.jpg,https://i.etsystatic.com/5329957/r/il/f9b975/2456738347/il_fullxfull.2456738347_pd2x.jpg,https://i.etsystatic.com/5329957/r/il/cb2380/2409107600/il_fullxfull.2409107600_tnez.jpg,"Ring size","Ring size","5,5 1/2,6,6 1/2,7,7 1/2,8,8 1/2,9,9 1/2,10,10 1/2,11,11 1/2,12,12 1/2,13",,,,
